id,article,link,alias,feedbackSelection,feedbackInput
125,https://en.wikipedia.org/wiki/Jessie_Lacuna,http://www.philstar.com/sportsarticle.aspx?articleid=826263&publicationsubcategoryid=69,https://www.philstar.com/opinion/2012/07/10/826263/cj-nominee-models-life-after-patriots,Incorrect,
126,https://en.wikipedia.org/wiki/Jessie_Lacuna,http://www.philstar.com/sportsarticle.aspx?articleid=689929&publicationsubcategoryid=69,https://www.philstar.com/bansa/2011/05/27/689929/house-bill-vs-bata-sa-motorsiklo-ipasa-na,Incorrect,
127,https://en.wikipedia.org/wiki/Malvar_station,http://www.philstar.com/Article.aspx?articleid=412730,https://www.philstar.com/business/2008/11/06/412730/petron-opens-first-fuel-additive-blending-plant-asia-pacific,Incorrect,
128,https://en.wikipedia.org/wiki/2012_United_Football_League,http://www.philstar.com/SportsArticle.aspx?articleId=821507&publicationSubCategoryId=200,https://www.philstar.com/sports/2012/06/26/821507/barrios-philspada-british-officials-psa,Incorrect,
129,https://en.wikipedia.org/wiki/Mau_Marcelo,http://www.philstar.com/archives.php?aid=292148&type=1,https://www.philstar.com/business/science-and-environment/2005/08/18/292148/rampd-model-philippine-medicinal-plants146-development,Incorrect,
130,https://en.wikipedia.org/wiki/Calvin_Abueva,http://www.philstar.com/sportsarticle.aspx?articleid=841708&publicationsubcategoryid=69,https://www.philstar.com/metro/2012/08/25/841708/4-salisi-gang-members-fall,Incorrect,
131,https://en.wikipedia.org/wiki/Reactions_to_Innocence_of_Muslims,http://www.philstar.com/Article.aspx?articleId=852883&publicationSubCategoryId=63,https://www.philstar.com/business/2012/09/26/852883/vista-land-builds-residential-portfolio,Incorrect,
132,https://en.wikipedia.org/wiki/Taekwondo_in_the_Philippines,http://www.philstar.com/sportsarticle.aspx?articleid=710835&publicationsubcategoryid=69,https://www.philstar.com/sports/2011/07/29/710835/4-game-bill-kicks-naascu-season,Incorrect,
133,https://en.wikipedia.org/wiki/Dance_(Nina_Girado_song),http://www.philstar.com/Article.aspx?articleId=751985&publicationSubCategoryId=96,https://www.philstar.com/pilipino-star-ngayon/showbiz/2011/11/27/751985/tonton-daddy-na-uli,Incorrect,
134,https://en.wikipedia.org/wiki/Cielo_de_Angelina,http://www.philstar.com/Article.aspx?articleId=861430&publicationSubCategoryId=96,https://www.philstar.com/pang-masa/para-malibang/2012/10/29/861430/fengshui-sa-tamad-mag-aral,Incorrect,
135,https://en.wikipedia.org/wiki/Finsbury_Park_Mosque,http://islingtonnow.co.uk/2017/03/16/finsbury-park-mosque-its-more-than-just-a-mosque-now/,https://islingtonnow.co.uk/finsbury-park-mosque-its-more-than-just-a-mosque-now/,Correct,
136,https://en.wikipedia.org/wiki/2005_Belize_unrest,http://www.channel5belize.com/archive_detail_story.php?story_id=13341,https://edition.channel5belize.com/archives/13341,Incorrect,
137,https://en.wikipedia.org/wiki/Karaoke_Television,http://www.channel5belize.com/archive_detail_story.php?story_id=19327,https://edition.channel5belize.com/archives/19327,Incorrect,
138,https://en.wikipedia.org/wiki/Karaoke_Television,http://www.channel5belize.com/archive_detail_story.php?story_id=19453,https://edition.channel5belize.com/archives/19453,Incorrect,
139,https://en.wikipedia.org/wiki/Karaoke_Television,http://www.channel5belize.com/archive_detail_story.php?story_id=19293,https://edition.channel5belize.com/archives/19293,Incorrect,
140,https://en.wikipedia.org/wiki/2007%E2%80%9308_Belize_Premier_Football_League,http://www.channel5belize.com/archive_detail_story.php?story_id=19699,https://edition.channel5belize.com/archives/19699,Incorrect,
141,https://en.wikipedia.org/wiki/2005_Belize_unrest,http://www.channel5belize.com/archive_detail_story.php?story_id=13315,https://edition.channel5belize.com/archives/13315,Incorrect,
142,https://en.wikipedia.org/wiki/Karaoke_Television,http://www.channel5belize.com/archive_detail_story.php?story_id=19421,https://edition.channel5belize.com/archives/19421,Incorrect,
143,https://en.wikipedia.org/wiki/Karaoke_Television,http://www.channel5belize.com/archive_detail_story.php?story_id=19542,https://edition.channel5belize.com/archives/19542,Incorrect,
144,https://en.wikipedia.org/wiki/Anthony_Chanona,http://www.channel5belize.com/archive_detail_story.php?story_id=14500,https://edition.channel5belize.com/archives/14500,Incorrect,
145,https://en.wikipedia.org/wiki/Karaoke_Television,http://www.channel5belize.com/archive_detail_story.php?story_id=16532,https://edition.channel5belize.com/archives/16532,Incorrect,
146,https://en.wikipedia.org/wiki/Karaoke_Television,http://www.channel5belize.com/archive_detail_story.php?story_id=19248,https://edition.channel5belize.com/archives/19248,Incorrect,
147,https://en.wikipedia.org/wiki/Godfrey_Smith_(politician),http://www.channel5belize.com/archive_detail_story.php?story_id=20122,https://edition.channel5belize.com/archives/20122,Incorrect,
148,https://en.wikipedia.org/wiki/Anthony_Chanona,http://www.channel5belize.com/archive_detail_story.php?story_id=19602,https://edition.channel5belize.com/archives/19602,Incorrect,
149,https://en.wikipedia.org/wiki/2007%E2%80%9308_Belize_Premier_Football_League,http://www.channel5belize.com/archive_detail_story.php?story_id=19572,https://edition.channel5belize.com/archives/19572,Incorrect,
150,https://en.wikipedia.org/wiki/Karaoke_Television,http://www.channel5belize.com/archive_detail_story.php?story_id=19370,https://edition.channel5belize.com/archives/19370,Incorrect,
151,https://en.wikipedia.org/wiki/2008_Belizean_constitutional_referendum,http://www.channel5belize.com/archive_detail_story.php?story_id=19964,https://edition.channel5belize.com/archives/19964,Incorrect,
152,https://en.wikipedia.org/wiki/2005_Belize_unrest,http://www.channel5belize.com/archive_detail_story.php?story_id=13353,https://edition.channel5belize.com/archives/13353,Incorrect,
153,https://en.wikipedia.org/wiki/2004_in_the_Philippines,http://newsinfo.inquirer.net/inquirerheadlines/nation/view_article.php?article_id=77890,https://opinion.inquirer.net/77890/should-we-amend-the-constitution,Incorrect,
154,https://en.wikipedia.org/wiki/Fe_del_Mundo,http://newsinfo.inquirer.net/inquirerheadlines/nation/view_article.php?article_id=102943,https://opinion.inquirer.net/102943/indigent-seniors-ayala-alabang,Incorrect,
155,https://en.wikipedia.org/wiki/Raul_M._Gonzalez,http://newsinfo.inquirer.net/inquirerheadlines/nation/view_article.php?article_id=88823,https://opinion.inquirer.net/88823/who-caused-the-refugee-crisis,Incorrect,
156,https://en.wikipedia.org/wiki/Mar_Roxas,http://newsinfo.inquirer.net/inquirerheadlines/nation/view_article.php?article_id=69743,https://opinion.inquirer.net/69743/a-brain-preserved-in-yale,Incorrect,
157,https://en.wikipedia.org/wiki/1998_Rossendale_Borough_Council_election,http://archive.thisislancashire.co.uk/1998/5/8/801697.html,https://www.lancashiretelegraph.co.uk/archive/1998/5/8/801697.html/,Correct,WP:URLREQ for conversion of all instances: https://en.wikipedia.org/wiki/Wikipedia:Link_rot/URL_change_requests#archive.thisislancashire.co.uk
158,https://en.wikipedia.org/wiki/Andy_Gouck,http://archive.thisislancashire.co.uk/2003/12/21/519681.html,https://www.lancashiretelegraph.co.uk/archive/2003/12/21/519681.html/,Correct,
159,https://en.wikipedia.org/wiki/2006_Hyndburn_Borough_Council_election,http://archive.thisislancashire.co.uk/2006/5/5/900493.html,https://www.lancashiretelegraph.co.uk/archive/2006/5/5/900493.html/,Correct,
160,https://en.wikipedia.org/wiki/Bury_Metropolitan_Borough_Council_elections,http://archive.thisislancashire.co.uk/2001/6/19/672675.html,https://www.lancashiretelegraph.co.uk/archive/2001/6/19/672675.html/,Correct,
161,https://en.wikipedia.org/wiki/Dinckley,http://archive.thisislancashire.co.uk/2001/8/4/664675.html,https://www.lancashiretelegraph.co.uk/archive/2001/8/4/664675.html/,Correct,
162,https://en.wikipedia.org/wiki/Dean_West,http://archive.thisislancashire.co.uk/2002/4/23/621436.html,https://www.lancashiretelegraph.co.uk/archive/2002/4/23/621436.html/,Correct,
163,https://en.wikipedia.org/wiki/Alphonse_Tchami,http://archive.thisislancashire.co.uk/2000/7/13/723016.html,https://www.lancashiretelegraph.co.uk/archive/2000/7/13/723016.html/,Correct,
164,https://en.wikipedia.org/wiki/Jimmy_Golder,http://archive.thisislancashire.co.uk/2001/8/3/665047.html,https://www.lancashiretelegraph.co.uk/archive/2001/8/3/665047.html/,Correct,
165,https://en.wikipedia.org/wiki/Stan_Mortensen,http://archive.thisislancashire.co.uk/2005/8/23/868495.html,https://www.lancashiretelegraph.co.uk/archive/2005/8/23/868495.html/,Correct,
166,https://en.wikipedia.org/wiki/Pendelfin,http://archive.thisislancashire.co.uk/1999/1/13/783646.html,https://www.lancashiretelegraph.co.uk/archive/1999/1/13/783646.html/,Correct,
167,https://en.wikipedia.org/wiki/1999_Rossendale_Borough_Council_election,http://archive.thisislancashire.co.uk/1999/5/7/772672.html,https://www.lancashiretelegraph.co.uk/archive/1999/5/7/772672.html/,Correct,
168,https://en.wikipedia.org/wiki/Dean_West,http://archive.thisislancashire.co.uk/1999/7/2/766432.html,https://www.lancashiretelegraph.co.uk/archive/1999/7/2/766432.html/,Correct,
169,https://en.wikipedia.org/wiki/Bryan_Henare,http://archive.thisislancashire.co.uk/2003/1/23/571204.html,https://www.lancashiretelegraph.co.uk/archive/2003/1/23/571204.html/,Correct,
170,https://en.wikipedia.org/wiki/Albert_Gubay,http://archive.thisislancashire.co.uk/2000/4/22/733217.html,https://www.lancashiretelegraph.co.uk/archive/2000/4/22/733217.html/,Correct,
171,https://en.wikipedia.org/wiki/Mark_Bailey_(footballer),http://archive.thisislancashire.co.uk/1999/11/12/750970.html,https://www.lancashiretelegraph.co.uk/archive/1999/11/12/750970.html/,Correct,
172,https://en.wikipedia.org/wiki/Neil_Midgley_(referee),http://archive.thisislancashire.co.uk/2001/7/9/668864.html,https://www.lancashiretelegraph.co.uk/archive/2001/7/9/668864.html/,Correct,
173,https://en.wikipedia.org/wiki/Rumworth_Lodge_Reservoir,http://archive.thisislancashire.co.uk/2000/11/25/704367.html,https://www.lancashiretelegraph.co.uk/archive/2000/11/25/704367.html/,Correct,
174,https://en.wikipedia.org/wiki/Neil_Sang,http://archive.thisislancashire.co.uk/1997/3/13/832609.html,http://www.lancashiretelegraph.co.uk/archive/1997/3/13/832609.html/,Correct,
175,https://en.wikipedia.org/wiki/Shokat_Ali,http://archive.thisislancashire.co.uk/1999/11/15/750726.html,https://www.lancashiretelegraph.co.uk/archive/1999/11/15/750726.html/,Correct,
176,"https://en.wikipedia.org/wiki/Dave_Sutton_(footballer,_born_1957)",http://archive.thisislancashire.co.uk/1996/10/29/841969.html,https://www.lancashiretelegraph.co.uk/archive/1996/10/29/841969.html/,Correct,
177,https://en.wikipedia.org/wiki/Michael_Knighton,http://archive.thisislancashire.co.uk/1998/04/25/802667.html,https://www.lancashiretelegraph.co.uk/archive/1998/04/25/802667.html/,Correct,
178,https://en.wikipedia.org/wiki/High_Sheriff_of_Lancashire,http://archive.thisislancashire.co.uk/1998/4/30/802429.html,https://www.lancashiretelegraph.co.uk/archive/1998/4/30/802429.html/,Correct,
179,https://en.wikipedia.org/wiki/Amarna_Princess,http://archive.thisislancashire.co.uk/2004/1/30/509573.html,https://www.lancashiretelegraph.co.uk/archive/2004/1/30/509573.html/,Correct,
180,https://en.wikipedia.org/wiki/Blackburn_Hawks,http://archive.thisislancashire.co.uk/2003/2/3/569209.html,https://www.lancashiretelegraph.co.uk/archive/2003/2/3/569209.html/,Correct,
181,https://en.wikipedia.org/wiki/Gary_Parkinson,http://archive.thisislancashire.co.uk/2000/12/7/702819.html,https://www.lancashiretelegraph.co.uk/archive/2000/12/7/702819.html/,Correct,
182,https://en.wikipedia.org/wiki/Drinkwater_Park,http://archive.thisislancashire.co.uk/2003/11/4/523343.html,https://www.lancashiretelegraph.co.uk/archive/2003/11/4/523343.html/,Correct,
183,https://en.wikipedia.org/wiki/2004_Hyndburn_Borough_Council_election,http://archive.thisislancashire.co.uk/2004/6/11/485686.html,https://www.lancashiretelegraph.co.uk/archive/2004/6/11/485686.html/,Correct,
184,https://en.wikipedia.org/wiki/Simon_Yeo,http://archive.thisislancashire.co.uk/1998/9/29/788784.html,https://www.lancashiretelegraph.co.uk/archive/1998/9/29/788784.html/,Correct,
185,https://en.wikipedia.org/wiki/Jon_Christos,http://archive.thisislancashire.co.uk/1998/6/16/798935.html,https://www.lancashiretelegraph.co.uk/archive/1998/6/16/798935.html/,Correct,
186,https://en.wikipedia.org/wiki/Blackburn_railway_station,http://archive.thisislancashire.co.uk/2003/2/5/568805.html,https://www.lancashiretelegraph.co.uk/archive/2003/2/5/568805.html/,Correct,
187,https://en.wikipedia.org/wiki/2003_Hyndburn_Borough_Council_election,http://archive.thisislancashire.co.uk/2003/5/2/553603.html,https://www.lancashiretelegraph.co.uk/archive/2003/5/2/553603.html/,Correct,
188,https://en.wikipedia.org/wiki/Church_%26_Oswaldtwistle_railway_station,http://archive.thisislancashire.co.uk/2005/3/7/441605.html,https://www.lancashiretelegraph.co.uk/archive/2005/3/7/441605.html/,Correct,
189,https://en.wikipedia.org/wiki/Ben_Thornley,http://archive.thisislancashire.co.uk/1997/4/22/829740.html,https://www.lancashiretelegraph.co.uk/archive/1997/4/22/829740.html/,Correct,
190,https://en.wikipedia.org/wiki/Paul_Wheeler_(footballer),http://archive.thisislancashire.co.uk/1996/1/23/860615.html,https://www.lancashiretelegraph.co.uk/archive/1996/1/23/860615.html/,Correct,
191,https://en.wikipedia.org/wiki/Ian_Liversedge,http://archive.thisislancashire.co.uk/2004/6/7/486387.html,https://www.lancashiretelegraph.co.uk/archive/2004/6/7/486387.html/,Correct,
192,https://en.wikipedia.org/wiki/Phil_Eastwood,http://archive.thisislancashire.co.uk/2001/1/6/699141.html,https://www.lancashiretelegraph.co.uk/archive/2001/1/6/699141.html/,Correct,
193,https://en.wikipedia.org/wiki/Ramsbottom,http://archive.thisislancashire.co.uk/1998/8/6/794275.html,https://www.lancashiretelegraph.co.uk/archive/1998/8/6/794275.html/,Correct,
194,https://en.wikipedia.org/wiki/Sam_Ellis_(footballer),http://archive.thisislancashire.co.uk/2001/11/3/650310.html,https://www.lancashiretelegraph.co.uk/archive/2001/11/3/650310.html/,Correct,
195,https://en.wikipedia.org/wiki/Barry_Horne_(activist),http://archive.thisislancashire.co.uk/2001/11/8/649628.html,https://www.lancashiretelegraph.co.uk/archive/2001/11/8/649628.html/,Correct,
196,https://en.wikipedia.org/wiki/Chorley_Lynx,http://archive.thisislancashire.co.uk/2000/5/9/731222.html,https://www.lancashiretelegraph.co.uk/archive/2000/5/9/731222.html/,Correct,
197,https://en.wikipedia.org/wiki/Jason_Kabia,http://archive.thisislancashire.co.uk/1995/12/11/862595.html,https://www.lancashiretelegraph.co.uk/archive/1995/12/11/862595.html/,Correct,
198,https://en.wikipedia.org/wiki/2002_Hyndburn_Borough_Council_election,http://archive.thisislancashire.co.uk/2002/5/3/619288.html,https://www.lancashiretelegraph.co.uk/archive/2002/5/3/619288.html/,Correct,
199,https://en.wikipedia.org/wiki/High_Sheriff_of_Lancashire,http://archive.thisislancashire.co.uk/2000/4/25/733052.html,https://www.lancashiretelegraph.co.uk/archive/2000/4/25/733052.html/,Correct,
200,https://en.wikipedia.org/wiki/Bashall_Eaves,http://archive.thisislancashire.co.uk/2004/10/21/463024.html,https://www.lancashiretelegraph.co.uk/archive/2004/10/21/463024.html/,Correct,
201,https://en.wikipedia.org/wiki/Cyril_Ashton,http://archive.thisislancashire.co.uk/2000/2/1/742899.html,https://www.lancashiretelegraph.co.uk/archive/2000/2/1/742899.html/,Correct,
202,https://en.wikipedia.org/wiki/High_Sheriff_of_Lancashire,http://archive.thisislancashire.co.uk/2002/4/5/624786.html,https://www.lancashiretelegraph.co.uk/archive/2002/4/5/624786.html/,Correct,
203,https://en.wikipedia.org/wiki/Stonyhurst_Saint_Mary%27s_Hall,http://archive.thisislancashire.co.uk/2004/10/12/464406.html,https://www.lancashiretelegraph.co.uk/archive/2004/10/12/464406.html/,Correct,
204,https://en.wikipedia.org/wiki/Katie_Anderton,http://archive.thisislancashire.co.uk/2001/2/8/694155.html,https://www.lancashiretelegraph.co.uk/archive/2001/2/8/694155.html/,Correct,
205,https://en.wikipedia.org/wiki/Barrie_Stimpson,http://archive.thisislancashire.co.uk/1995/12/7/862701.html,https://www.lancashiretelegraph.co.uk/archive/1995/12/7/862701.html/,Correct,
206,https://en.wikipedia.org/wiki/High_Sheriff_of_Lancashire,http://archive.thisislancashire.co.uk/1999/4/30/773319.html,https://www.lancashiretelegraph.co.uk/archive/1999/4/30/773319.html/,Correct,
207,https://en.wikipedia.org/wiki/Andy_Gayle,http://archive.thisislancashire.co.uk/2000/10/13/710345.html,https://www.lancashiretelegraph.co.uk/archive/2000/10/13/710345.html/,Correct,
208,https://en.wikipedia.org/wiki/Lorna_Cartwright,http://archive.thisislancashire.co.uk/1998/3/4/806609.html,https://www.lancashiretelegraph.co.uk/archive/1998/3/4/806609.html/,Correct,
209,https://en.wikipedia.org/wiki/Patrick_Val%C3%A9ry,http://archive.thisislancashire.co.uk/1998/7/10/796696.html,https://www.lancashiretelegraph.co.uk/archive/1998/7/10/796696.html/,Correct,
210,https://en.wikipedia.org/wiki/Alan_Halsall,http://archive.thisislancashire.co.uk/2002/2/11/634686.html,https://www.lancashiretelegraph.co.uk/archive/2002/2/11/634686.html/,Correct,
211,https://en.wikipedia.org/wiki/Billy_Marshall,http://archive.thisislancashire.co.uk/2007/4/24/987659.html,https://www.lancashiretelegraph.co.uk/archive/2007/4/24/987659.html/,Correct,
212,https://en.wikipedia.org/wiki/Ian_Aspinall,http://archive.thisislancashire.co.uk/1999/12/13/747701.html,https://www.lancashiretelegraph.co.uk/archive/1999/12/13/747701.html/,Correct,
